State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Haryana,Sonipat,Kharkhoda APMC,Tomato,Hybrid,FAQ,1,2026-07-10,2026-07-10,1,,,0,0.0
Haryana,Sonipat,Kharkhoda APMC,Tomato,Local,FAQ,209,2025-11-08,2026-08-22,288,1.0,40.0,181,87.01923076923077
Haryana,Sonipat,Kharkhoda APMC,Tomato,Other,FAQ,66,2026-03-12,2026-09-03,176,1.0,40.0,51,78.46153846153847
Haryana,Sonipat,Kharkhoda APMC,Tomato,Other,Medium,1,2025-12-23,2025-12-23,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Cabbage,Cabbage,FAQ,25,2025-11-29,2026-05-27,180,2.0,84.0,10,41.66666666666667
Haryana,Sonipat,Sonepat APMC,Cabbage,Cabbage,Medium,5,2026-03-13,2026-03-27,15,2.5,8.0,2,50.0
Haryana,Sonipat,Sonepat APMC,Cabbage,Other,FAQ,194,2025-11-08,2026-09-03,300,1.0,13.0,138,71.50259067357513
Haryana,Sonipat,Sonepat APMC,Cabbage,Other,Medium,4,2026-01-05,2026-07-04,181,19.0,144.0,0,0.0
Haryana,Sonipat,Sonepat APMC,Onion,Onion,FAQ,215,2025-11-10,2026-09-03,298,1.0,24.0,171,79.90654205607477
Haryana,Sonipat,Sonepat APMC,Onion,Onion,Medium,7,2026-03-11,2026-07-04,116,3.0,99.0,2,33.33333333333333
Haryana,Sonipat,Sonepat APMC,Onion,Other,FAQ,26,2025-11-08,2025-12-09,32,1.0,3.0,21,84.0
Haryana,Sonipat,Sonepat APMC,Onion,Other,Local,1,2025-11-12,2025-11-12,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Chips,FAQ,1,2026-05-06,2026-05-06,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Desi,FAQ,168,2025-11-08,2026-09-03,300,1.0,24.0,109,65.26946107784431
Haryana,Sonipat,Sonepat APMC,Potato,Desi,Local,1,2026-01-23,2026-01-23,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Desi,Medium,1,2026-03-11,2026-03-11,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,F.A.Q.,FAQ,1,2026-05-16,2026-05-16,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,F.A.Q.,Medium,1,2026-04-28,2026-04-28,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Other,FAQ,77,2025-11-13,2026-09-02,294,1.0,38.0,39,51.31578947368421
Haryana,Sonipat,Sonepat APMC,Potato,Other,Local,1,2025-11-12,2025-11-12,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Other,Medium,5,2026-03-13,2026-07-04,114,6.0,99.0,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Potato,FAQ,1,2026-06-06,2026-06-06,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Potato,Potato,Medium,1,2026-03-26,2026-03-26,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Pumpkin,Other,FAQ,94,2025-11-14,2026-09-03,294,1.0,86.0,48,51.61290322580645
Haryana,Sonipat,Sonepat APMC,Pumpkin,Other,Medium,4,2025-11-12,2026-03-27,136,8.0,125.0,0,0.0
Haryana,Sonipat,Sonepat APMC,Pumpkin,Pumpkin,FAQ,25,2026-03-28,2026-05-27,61,1.0,14.0,14,58.333333333333336
Haryana,Sonipat,Sonepat APMC,Pumpkin,Pumpkin,Medium,1,2026-03-26,2026-03-26,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Deshi,FAQ,88,2025-11-17,2026-06-26,222,2.0,16.0,43,49.42528735632184
Haryana,Sonipat,Sonepat APMC,Tomato,Deshi,Medium,1,2026-03-11,2026-03-11,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Hybrid,FAQ,1,2026-08-21,2026-08-21,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Local,FAQ,98,2025-11-08,2026-09-03,300,2.0,19.0,41,42.2680412371134
Haryana,Sonipat,Sonepat APMC,Tomato,Local,Medium,1,2025-12-26,2025-12-26,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Other,FAQ,48,2025-11-13,2026-08-28,289,1.0,135.0,27,57.446808510638306
Haryana,Sonipat,Sonepat APMC,Tomato,Other,Medium,3,2026-03-17,2026-07-04,110,54.5,101.0,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Tomato,FAQ,1,2026-09-01,2026-09-01,1,,,0,0.0
Haryana,Sonipat,Sonepat APMC,Tomato,Tomato,Medium,2,2026-03-13,2026-03-26,14,13.0,13.0,0,0.0
Haryana,Yamuna Nagar,Chhachrauli APMC,Cabbage,Cabbage,Medium,21,2025-12-16,2026-04-24,130,2.0,60.0,9,45.0
Haryana,Yamuna Nagar,Chhachrauli APMC,Onion,Onion,FAQ,10,2025-11-08,2026-08-06,272,1.0,261.0,7,77.77777777777779
Haryana,Yamuna Nagar,Chhachrauli APMC,Onion,Onion,Local,75,2026-05-13,2026-09-03,114,1.0,15.0,52,70.27027027027027
Haryana,Yamuna Nagar,Chhachrauli APMC,Onion,Onion,Medium,171,2025-11-09,2026-08-25,290,1.0,47.0,145,85.29411764705883
Haryana,Yamuna Nagar,Chhachrauli APMC,Potato,Potato,FAQ,10,2025-11-08,2026-08-06,272,1.0,261.0,7,77.77777777777779
Haryana,Yamuna Nagar,Chhachrauli APMC,Potato,Potato,Local,75,2025-11-11,2026-09-03,297,1.0,183.0,53,71.62162162162163
Haryana,Yamuna Nagar,Chhachrauli APMC,Potato,Potato,Medium,172,2025-11-09,2026-07-21,255,1.0,21.0,144,84.21052631578947
Haryana,Yamuna Nagar,Chhachrauli APMC,Pumpkin,Pumpkin,FAQ,9,2026-07-27,2026-08-06,11,1.0,3.0,7,87.5
Haryana,Yamuna Nagar,Chhachrauli APMC,Pumpkin,Pumpkin,Local,79,2026-05-10,2026-09-03,117,1.0,14.0,58,74.35897435897436
Haryana,Yamuna Nagar,Chhachrauli APMC,Pumpkin,Pumpkin,Medium,60,2025-11-09,2026-07-17,251,1.0,54.0,38,64.40677966101694
Haryana,Yamuna Nagar,Chhachrauli APMC,Tomato,Tomato,FAQ,10,2025-11-08,2026-08-06,272,1.0,261.0,7,77.77777777777779
Haryana,Yamuna Nagar,Chhachrauli APMC,Tomato,Tomato,Local,65,2026-05-13,2026-09-03,114,1.0,14.0,41,64.0625
Haryana,Yamuna Nagar,Chhachrauli APMC,Tomato,Tomato,Medium,177,2025-11-09,2026-08-31,296,1.0,27.0,141,80.11363636363636
Haryana,Yamuna Nagar,Jagadhri APMC,Cabbage,Cabbage,Medium,245,2025-11-08,2026-09-03,300,1.0,4.0,199,81.55737704918032
Haryana,Yamuna Nagar,Jagadhri APMC,Onion,Local,FAQ,151,2025-11-08,2026-08-22,288,1.0,21.0,111,74.0
Haryana,Yamuna Nagar,Jagadhri APMC,Onion,Other,FAQ,99,2026-03-30,2026-09-03,158,1.0,18.0,73,74.48979591836735
Haryana,Yamuna Nagar,Jagadhri APMC,Potato,Potato,FAQ,251,2025-11-08,2026-09-03,300,1.0,3.0,206,82.39999999999999
Haryana,Yamuna Nagar,Jagadhri APMC,Pumpkin,Other,Medium,1,2026-03-02,2026-03-02,1,,,0,0.0
Haryana,Yamuna Nagar,Jagadhri APMC,Pumpkin,Pumpkin,Medium,206,2025-11-08,2026-09-03,300,1.0,7.0,158,77.07317073170732
Haryana,Yamuna Nagar,Jagadhri APMC,Tomato,Other,FAQ,17,2026-03-25,2026-06-16,84,2.0,30.0,7,43.75
Haryana,Yamuna Nagar,Jagadhri APMC,Tomato,Tomato,FAQ,231,2025-11-10,2026-09-03,298,1.0,12.0,182,79.13043478260869
Haryana,Yamuna Nagar,Jagadhri APMC,Tomato,Tomato,Medium,2,2026-04-23,2026-04-24,2,1.0,1.0,1,100.0
Haryana,Yamuna Nagar,Mustafabad APMC,Cabbage,Other,FAQ,92,2026-01-11,2026-08-14,216,1.0,93.0,72,79.12087912087912
Haryana,Yamuna Nagar,Mustafabad APMC,Onion,Onion,FAQ,238,2025-11-24,2026-09-02,283,1.0,5.0,206,86.91983122362869
Haryana,Yamuna Nagar,Mustafabad APMC,Onion,Other,FAQ,11,2025-11-10,2026-09-03,298,1.5,282.0,5,50.0
Haryana,Yamuna Nagar,Mustafabad APMC,Onion,Other,Medium,3,2025-11-11,2025-11-18,8,3.5,5.0,0,0.0
Haryana,Yamuna Nagar,Mustafabad APMC,Potato,Other,FAQ,10,2025-11-15,2025-12-24,40,1.0,29.0,7,77.77777777777779
Haryana,Yamuna Nagar,Mustafabad APMC,Potato,Other,Medium,1,2025-11-13,2025-11-13,1,,,0,0.0
Haryana,Yamuna Nagar,Mustafabad APMC,Potato,Potato,FAQ,239,2025-11-10,2026-09-03,298,1.0,14.0,204,85.71428571428571
Haryana,Yamuna Nagar,Mustafabad APMC,Potato,Potato,Medium,2,2025-11-11,2025-11-14,4,3.0,3.0,0,0.0
Haryana,Yamuna Nagar,Mustafabad APMC,Pumpkin,Other,FAQ,8,2025-11-13,2026-08-03,264,1.0,256.0,5,71.42857142857143
Haryana,Yamuna Nagar,Mustafabad APMC,Pumpkin,Pumpkin,FAQ,125,2025-11-10,2026-09-03,298,1.0,125.0,91,73.38709677419355
Haryana,Yamuna Nagar,Mustafabad APMC,Tomato,Deshi,FAQ,2,2026-07-01,2026-07-19,19,18.0,18.0,0,0.0
Haryana,Yamuna Nagar,Mustafabad APMC,Tomato,Other,FAQ,237,2025-11-10,2026-09-03,298,1.0,6.0,195,82.62711864406779
Haryana,Yamuna Nagar,Radaur APMC,Cabbage,Cabbage,Local,2,2026-03-06,2026-03-18,13,12.0,12.0,0,0.0
Haryana,Yamuna Nagar,Radaur APMC,Cabbage,Cabbage,Medium,5,2025-11-11,2026-05-01,172,7.0,156.0,2,50.0
Haryana,Yamuna Nagar,Radaur APMC,Cabbage,Other,Local,121,2025-11-12,2026-04-25,165,1.0,9.0,91,75.83333333333333
Haryana,Yamuna Nagar,Radaur APMC,Cabbage,Other,Medium,98,2025-11-10,2026-09-04,299,1.0,56.0,65,67.0103092783505
Haryana,Yamuna Nagar,Radaur APMC,Onion,Nasik,Medium,236,2025-11-10,2026-09-04,299,1.0,5.0,183,77.87234042553192
Haryana,Yamuna Nagar,Radaur APMC,Onion,Other,Medium,6,2025-11-24,2026-08-13,263,13.0,135.0,2,40.0
Haryana,Yamuna Nagar,Radaur APMC,Potato,Jalander,Medium,4,2025-11-10,2025-11-27,18,7.0,9.0,1,33.33333333333333
Haryana,Yamuna Nagar,Radaur APMC,Potato,Other,Grade A,1,2025-11-10,2025-11-10,1,,,0,0.0
Haryana,Yamuna Nagar,Radaur APMC,Potato,Other,Local,134,2025-11-13,2026-05-07,176,1.0,6.0,100,75.18796992481202
Haryana,Yamuna Nagar,Radaur APMC,Potato,Other,Medium,104,2025-11-12,2026-09-04,297,1.0,65.0,73,70.87378640776699
Haryana,Yamuna Nagar,Radaur APMC,Pumpkin,Other,Local,136,2025-11-12,2026-05-07,177,1.0,5.0,102,75.55555555555556
Haryana,Yamuna Nagar,Radaur APMC,Pumpkin,Other,Medium,105,2025-11-10,2026-09-04,299,1.0,63.0,75,72.11538461538461
Haryana,Yamuna Nagar,Radaur APMC,Tomato,Deshi,Local,28,2025-11-10,2025-12-18,39,1.0,5.0,20,74.07407407407408
Haryana,Yamuna Nagar,Radaur APMC,Tomato,Deshi,Medium,3,2025-11-12,2026-05-01,171,85.0,135.0,0,0.0
Haryana,Yamuna Nagar,Radaur APMC,Tomato,Other,Local,1,2025-12-27,2025-12-27,1,,,0,0.0
Haryana,Yamuna Nagar,Radaur APMC,Tomato,Other,Medium,207,2025-11-24,2026-09-04,285,1.0,23.0,160,77.66990291262135
Haryana,Yamuna Nagar,Sadhaura APMC,Cabbage,Cabbage,Local,76,2025-11-10,2026-08-31,295,1.0,55.0,46,61.33333333333333
Haryana,Yamuna Nagar,Sadhaura APMC,Onion,Local,Local,6,2025-11-09,2025-11-25,17,1.0,11.0,3,60.0
Haryana,Yamuna Nagar,Sadhaura APMC,Onion,Nasik,Local,3,2025-12-20,2026-05-19,151,75.0,148.0,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Onion,Onion,Large,1,2026-02-12,2026-02-12,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Onion,Onion,Local,234,2025-11-08,2026-09-03,300,1.0,5.0,189,81.11587982832617
Haryana,Yamuna Nagar,Sadhaura APMC,Potato,Desi,Local,1,2026-01-18,2026-01-18,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Potato,Other,Local,10,2025-11-08,2026-06-26,231,16.0,90.0,1,11.11111111111111
Haryana,Yamuna Nagar,Sadhaura APMC,Potato,Potato,Large,1,2026-05-25,2026-05-25,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Potato,Potato,Local,242,2025-11-10,2026-09-03,298,1.0,5.0,199,82.57261410788381
Haryana,Yamuna Nagar,Sadhaura APMC,Pumpkin,Pumpkin,FAQ,1,2025-11-19,2025-11-19,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Pumpkin,Pumpkin,Local,137,2025-11-18,2026-09-03,290,1.0,92.0,106,77.94117647058823
Haryana,Yamuna Nagar,Sadhaura APMC,Tomato,Local,Local,1,2025-11-10,2025-11-10,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Tomato,Other,Local,2,2025-11-08,2025-11-25,18,17.0,17.0,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Tomato,Tomato,Large,1,2026-08-18,2026-08-18,1,,,0,0.0
Haryana,Yamuna Nagar,Sadhaura APMC,Tomato,Tomato,Local,239,2025-11-09,2026-09-03,299,1.0,6.0,195,81.9327731092437
Haryana,Yamuna Nagar,Yamuna Nagar APMC,Cabbage,Other,Medium,8,2025-11-10,2025-12-03,24,2.0,10.0,3,42.857142857142854
Haryana,Yamuna Nagar,Yamuna Nagar APMC,Onion,Other,Medium,24,2025-11-10,2026-08-25,289,2.0,148.0,8,34.78260869565217
Haryana,Yamuna Nagar,Yamuna Nagar APMC,Potato,Other,FAQ,1,2026-04-23,2026-04-23,1,,,0,0.0
Haryana,Yamuna Nagar,Yamuna Nagar APMC,Potato,Other,Medium,152,2025-11-10,2026-09-01,296,1.0,27.0,90,59.60264900662252
Haryana,Yamuna Nagar,Yamuna Nagar APMC,Tomato,Other,Medium,23,2025-11-10,2026-08-22,286,2.0,156.0,8,36.36363636363637
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Cabbage,FAQ,1,2025-11-08,2025-11-08,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Cabbage,Grade A,4,2026-01-26,2026-04-15,80,32.0,45.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Cabbage,Grade B,40,2025-11-14,2026-07-10,239,3.0,23.0,7,17.94871794871795
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Cabbage,Grade C,1,2026-03-18,2026-03-18,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Grade A,6,2026-05-29,2026-07-31,64,2.0,54.0,1,20.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Grade B,109,2025-11-10,2026-09-02,297,2.0,16.0,45,41.66666666666667
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Grade C,4,2025-12-17,2026-08-06,233,89.0,138.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Local,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Medium,1,2025-11-15,2025-11-15,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Nasik,Grade A,3,2026-03-21,2026-04-11,22,10.5,16.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Nasik,Grade B,20,2025-12-26,2026-09-03,252,7.0,55.0,4,21.052631578947366
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Nasik,Grade C,2,2026-03-11,2026-08-08,151,150.0,150.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,FAQ,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,Grade A,11,2025-12-11,2026-08-05,238,4.5,117.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,Grade B,150,2025-11-08,2026-09-02,299,2.0,8.0,68,45.63758389261745
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,Grade C,11,2025-12-04,2026-08-21,261,18.0,61.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,Local,1,2025-11-18,2025-11-18,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Onion,Other,Medium,3,2025-11-12,2026-01-01,51,25.0,47.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Local,Grade A,1,2026-08-04,2026-08-04,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Local,Grade B,38,2025-11-10,2026-09-03,298,4.0,60.0,9,24.324324324324326
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Local,Grade C,4,2026-01-28,2026-08-11,196,76.0,115.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Local,Local,2,2025-11-11,2026-08-06,269,268.0,268.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Local,Medium,1,2025-12-29,2025-12-29,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Grade A,15,2026-05-30,2026-08-17,80,2.0,38.0,4,28.57142857142857
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Grade B,112,2025-11-14,2026-09-02,293,2.0,14.0,42,37.83783783783784
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Grade C,7,2025-11-17,2026-05-08,173,25.0,71.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Local,1,2025-11-08,2025-11-08,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Medium,1,2025-11-12,2025-11-12,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Potato,Grade A,1,2026-03-21,2026-03-21,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Potato,Grade B,8,2026-01-31,2026-07-06,157,14.0,49.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Potato,Grade C,2,2026-03-20,2026-05-07,49,48.0,48.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Other,Grade A,2,2026-07-27,2026-07-31,5,4.0,4.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Other,Grade B,10,2026-06-06,2026-09-02,89,8.0,31.0,1,11.11111111111111
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Other,Local,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Other,Medium,1,2025-11-15,2025-11-15,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Pumpkin,Grade B,63,2025-11-19,2026-09-01,287,3.0,21.0,15,24.193548387096776
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Pumpkin,Grade C,3,2025-12-19,2026-08-07,232,115.5,126.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Pumpkin,Local,1,2025-12-17,2025-12-17,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Pumpkin,Medium,1,2025-11-12,2025-11-12,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Hybrid,Grade B,17,2025-11-24,2026-06-20,209,12.5,30.0,3,18.75
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Hybrid,Grade C,1,2026-07-16,2026-07-16,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Local,Grade A,3,2026-04-15,2026-07-20,97,48.0,93.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Local,Grade B,23,2025-11-20,2026-09-01,286,5.5,64.0,7,31.818181818181817
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Local,Grade C,3,2026-03-20,2026-08-28,162,80.5,139.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Local,Local,1,2025-11-08,2025-11-08,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Local,Medium,1,2025-11-11,2025-11-11,1,,,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Other,Grade A,11,2026-07-07,2026-08-25,50,3.0,13.0,1,10.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Other,Grade B,96,2025-11-14,2026-09-02,293,2.0,16.0,30,31.57894736842105
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Other,Grade C,4,2025-12-04,2026-04-24,142,55.0,83.0,0,0.0
Himachal Pradesh,Bilaspur,PMY Bilaspur,Tomato,Other,Medium,1,2025-11-12,2025-11-12,1,,,0,0.0
Himachal Pradesh,Bilaspur,SMY Namhol,Cabbage,Other,Grade B,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Bilaspur,SMY Namhol,Onion,Other,Grade B,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Bilaspur,SMY Namhol,Potato,Other,Grade B,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Bilaspur,SMY Namhol,Tomato,Other,Grade A,1,2025-12-13,2025-12-13,1,,,0,0.0
Himachal Pradesh,Chamba,PMY Chamba,Cabbage,Cabbage,Medium,206,2025-11-08,2026-09-02,299,1.0,14.0,154,75.1219512195122
Himachal Pradesh,Chamba,PMY Chamba,Onion,Onion,Medium,222,2025-11-08,2026-09-04,301,1.0,4.0,164,74.2081447963801
Himachal Pradesh,Chamba,PMY Chamba,Onion,Other,Medium,1,2025-11-12,2025-11-12,1,,,0,0.0
Himachal Pradesh,Chamba,PMY Chamba,Potato,Local,Medium,9,2026-06-11,2026-08-14,65,8.5,15.0,0,0.0
Himachal Pradesh,Chamba,PMY Chamba,Potato,Potato,Medium,232,2025-11-08,2026-09-04,301,1.0,4.0,177,76.62337662337663
Himachal Pradesh,Chamba,PMY Chamba,Pumpkin,Pumpkin,Medium,17,2026-02-02,2026-09-01,212,11.5,42.0,1,6.25
Himachal Pradesh,Chamba,PMY Chamba,Tomato,Local,Medium,11,2026-07-14,2026-08-06,24,2.0,5.0,3,30.0
Himachal Pradesh,Chamba,PMY Chamba,Tomato,Tomato,Medium,238,2025-11-08,2026-09-04,301,1.0,4.0,191,80.59071729957806
Himachal Pradesh,Hamirpur,PMY Hamirpur,Cabbage,Cabbage,Grade A,1,2026-08-25,2026-08-25,1,,,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Cabbage,Cabbage,Grade B,224,2025-11-10,2026-09-03,298,1.0,5.0,170,76.23318385650224
Himachal Pradesh,Hamirpur,PMY Hamirpur,Cabbage,Other,Grade B,13,2025-12-09,2026-06-25,199,7.0,63.0,5,41.66666666666667
Himachal Pradesh,Hamirpur,PMY Hamirpur,Onion,Nasik,Grade A,1,2026-06-27,2026-06-27,1,,,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Onion,Nasik,Grade B,12,2025-11-10,2025-11-29,20,1.0,7.0,8,72.72727272727273
Himachal Pradesh,Hamirpur,PMY Hamirpur,Onion,Other,Grade B,224,2025-11-18,2026-09-03,290,1.0,6.0,178,79.82062780269058
Himachal Pradesh,Hamirpur,PMY Hamirpur,Potato,Local,Grade B,5,2025-12-12,2026-03-17,96,16.5,56.0,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Potato,Other,Grade A,2,2025-11-10,2026-06-27,230,229.0,229.0,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Potato,Other,Grade B,233,2025-11-11,2026-09-03,297,1.0,5.0,182,78.44827586206897
Himachal Pradesh,Hamirpur,PMY Hamirpur,Pumpkin,Other,Grade B,3,2025-12-24,2026-08-13,233,116.0,183.0,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Pumpkin,Pumpkin,Grade B,8,2025-11-11,2026-03-13,123,3.0,72.0,2,28.57142857142857
Himachal Pradesh,Hamirpur,PMY Hamirpur,Tomato,Other,Grade A,1,2026-06-27,2026-06-27,1,,,0,0.0
Himachal Pradesh,Hamirpur,PMY Hamirpur,Tomato,Other,Grade B,82,2025-11-14,2026-08-26,286,1.0,86.0,52,64.19753086419753
Himachal Pradesh,Hamirpur,PMY Hamirpur,Tomato,Tomato,Grade B,156,2025-11-11,2026-09-03,297,1.0,34.0,114,73.54838709677419
Himachal Pradesh,Hamirpur,SMY Nadaun,Cabbage,Other,Grade A,6,2025-11-13,2025-12-08,26,1.0,20.0,3,60.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Cabbage,Other,Grade B,214,2025-11-12,2026-09-03,296,1.0,7.0,158,74.17840375586854
Himachal Pradesh,Hamirpur,SMY Nadaun,Onion,Other,Grade A,5,2025-11-12,2025-12-08,27,2.5,20.0,1,25.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Onion,Other,Grade B,208,2025-11-13,2026-09-03,295,1.0,6.0,149,71.98067632850241
Himachal Pradesh,Hamirpur,SMY Nadaun,Potato,Other,Grade A,7,2025-11-12,2025-12-08,27,1.0,20.0,4,66.66666666666666
Himachal Pradesh,Hamirpur,SMY Nadaun,Potato,Other,Grade B,195,2025-11-19,2026-09-03,289,1.0,7.0,135,69.58762886597938
Himachal Pradesh,Hamirpur,SMY Nadaun,Pumpkin,Other,Grade A,1,2026-06-27,2026-06-27,1,,,0,0.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Pumpkin,Other,Grade B,17,2025-11-25,2026-09-01,281,6.0,139.0,4,25.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Pumpkin,Pumpkin,Grade B,24,2025-12-10,2026-09-03,268,3.0,72.0,6,26.08695652173913
Himachal Pradesh,Hamirpur,SMY Nadaun,Tomato,Other,Grade A,2,2025-11-13,2025-12-08,26,25.0,25.0,0,0.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Tomato,Other,Grade B,110,2025-11-12,2026-09-03,296,1.0,29.0,57,52.293577981651374
Himachal Pradesh,Hamirpur,SMY Nadaun,Tomato,Other,Grade C,1,2026-02-12,2026-02-12,1,,,0,0.0
Himachal Pradesh,Hamirpur,SMY Nadaun,Tomato,Tomato,Grade B,88,2025-11-18,2026-09-01,288,1.0,48.0,47,54.02298850574713
Himachal Pradesh,Kangra,PMY Kangra,Cabbage,Cabbage,FAQ,234,2025-11-11,2026-09-03,297,1.0,4.0,182,78.11158798283262
Himachal Pradesh,Kangra,PMY Kangra,Onion,Onion,FAQ,233,2025-11-11,2026-09-03,297,1.0,3.0,175,75.43103448275862
Himachal Pradesh,Kangra,PMY Kangra,Onion,Onion,Grade A,1,2026-01-24,2026-01-24,1,,,0,0.0
